Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2022,Anlage,77838,,Kabel,1268,444,Kabel,440,Starkstromanlagen,,,,444.01.01.000.00.00
2022,Anlage,77839,,Leitungen,1269,444,Leitungen,440,Starkstromanlagen,,,,444.02.01.000.00.00
2022,Anlage,77840,,Raumbeleuchtung,1274,445,Raumbeleuchtung,440,Starkstromanlagen,,,,445.01.01.000.00.00
2022,Anlage,77841,,Verlegesysteme,1271,444,Verlegesysteme,440,Starkstromanlagen,,,,444.04.01.000.00.00
2022,Anlage,77842,,Rohrleitungen,1203,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Anzahl Hygienespüleinrichtungen:; Anzahl Probeentnahmestellen VDI 6023:; Anzahl Stränge / Kreise:; Anzahl Zirkulationspumpen:; Medium:; Nennweite Einspeisung:;,412.03.01.000.00.00
2022,Bauteil,77844,77842.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Rückspülung:ohne Rückspülung;,412.03.01.229.00.00
2022,Bauteil,78884,77842.0,Wasserfilter DG,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Rückspülung:ohne Rückspülung;,412.03.01.229.00.00
2022,Bauteil,78883,77842.0,Wasserfilter Enthärtung,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Rückspülung:ohne Rückspülung;,412.03.01.229.00.00
2022,Bauteil,77843,77842.0,Wasserzähler,1448,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Bauart:Flügelrad; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,412.03.01.230.00.00
2022,Anlage,77845,,Abwasserleitungen,1189,411,Abwasserleitungen,410,"Abwasser-, Wasser-, Gasanlagen",4.0,,Anzahl Absperreinrichtungen:; Anzahl Rückstauverschlüsse elektromotorisch:; Anzahl Rückstauverschlüsse mechanisch:; größte Nennweite:250 DN; Medium:;,411.01.01.000.00.02
2022,Anlage,77846,,Wärmeverteilnetz,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2022,Bauteil,77850,77846.0,Heizungsverteiler,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Anzahl Heizkreise:10 Stk.; Heizkreis (Art):; Nennweite Zuleitung:150 DN;,422.01.01.154.02.02
2022,Bauteil,78892,77846.0,Membranausdehnungsgefäß (MAG),1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,03 m3;",
2022,Bauteil,78887,77846.0,Membranausdehnungsgefäß (MAG) DG,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,015 m3;",
2022,Bauteil,78886,77846.0,Membranausdehnungsgefäß (MAG) DG,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,015 m3;",
2022,Bauteil,78885,77846.0,Membranausdehnungsgefäß (MAG) Druckhalte,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,025 m3;",
2022,Bauteil,78889,77846.0,Nachspeisearmaturen,1485,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Enthärtungspatronen:0 Stk.;,
2022,Bauteil,78891,77846.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,13.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:999 m3/h;,
2022,Bauteil,78888,77846.0,Pumpen DG,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,4.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:999 m3/h;,
2022,Bauteil,78890,77846.0,Wärmemengenzähler,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Aufschaltung GLT:nein; Bauart:Volumen; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2022,Anlage,77848,,Kanalnetz,1253,439,Kanalnetz,430,Lufttechnische Anlagen,8.0,,,
2022,Anlage,77851,,Fernwärmeübergabestation - Heißwasser,1217,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,,,Anschluss an Sekundärkreislauf:; Übertragungsleistung:500 kW;,421.02.01.000.00.03
2022,Bauteil,77919,77851.0,Wärmetauscher,1462,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,,,Bauart:Rohrbündelwärmetauscher;,
2022,Anlage,77901,,Splitanlage Serverraum,1248,434,Splitanlage,430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,"Kältemittel:R401A; Kältemittelfüllung:1,35 kg; Leckageerkennungssystem:nein;",
2022,Bauteil,77903,77901.0,Außeneinheit,1519,434,Splitanlage,430,Lufttechnische Anlagen,1.0,,Kälteleistung:5 kW;,434.01.01.000.01.01
2022,Bauteil,77902,77901.0,Inneneinheit,1520,434,Splitanlage,430,Lufttechnische Anlagen,1.0,,Kälteleistung:5 kW;,434.01.01.000.02.01
2022,Anlage,77907,,Splitanlage Schulungsräume,1248,434,Splitanlage,430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,Kältemittel:R410A; Kältemittelfüllung:5 kg; Leckageerkennungssystem:nein;,
2022,Bauteil,77909,77907.0,Außeneinheit,1519,434,Splitanlage,430,Lufttechnische Anlagen,,,"Kälteleistung:15,5 kW;",434.01.01.000.01.02
2022,Bauteil,77908,77907.0,Inneneinheit,1520,434,Splitanlage,430,Lufttechnische Anlagen,,,"Kälteleistung:15,5 kW;",434.01.01.000.02.02
2022,Anlage,77913,,Splitanlage - Außenwand,1248,434,Splitanlage,430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,"Kältemittel:R410A; Kältemittelfüllung:1,25 kg; Leckageerkennungssystem:nein;",
2022,Bauteil,77915,77913.0,Außeneinheit,1519,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:5 kW;,434.01.01.000.01.01
2022,Bauteil,77914,77913.0,Inneneinheit,1520,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:5 kW;,434.01.01.000.02.01
2022,Anlage,77916,,Abluftanlage Garage 2UG,1233,431,Abluftanlage,430,Lufttechnische Anlagen,2.0,,Abluft Volumenstrom:3600 m3/h; Antriebsart:Riemenantrieb;,431.01.01.000.00.03
2022,Anlage,77918,,Personenaufzug 6 Personen,1306,461,Personenaufzug,460,Förderanlagen,,,Antriebsart:Treibscheibe; Anzahl Haltestellen:9 Stk.; Anzahl Zugangsstellen:9 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:; Notruffunktion:ja; Tragfähigkeit:450 kg;,461.01.01.000.01.08
2022,Anlage,77922,,Löschwasseranlage (nass-trocken),1377,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,,,,474.01.02.000.00.00
2022,Bauteil,78896,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Unterflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,
2022,Bauteil,78897,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Unterflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,
2022,Bauteil,78898,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Unterflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,
2022,Bauteil,78893,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Überflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,474.01.02.156.03.00
2022,Bauteil,78894,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Überflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,474.01.02.156.03.00
2022,Bauteil,78895,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Überflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,474.01.02.156.03.00
2022,Bauteil,77923,77922.0,Hydrant,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,1.0,,Ausführung:mit Schlauch; Bauart:Überflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,474.01.02.156.03.00
2022,Bauteil,78899,77922.0,Hydrant Mieter,1634,474,Löschwasseranlage (nass-trocken),470,Nutzungsspezifische Anlagen,10.0,,Ausführung:mit Schlauch; Bauart:Unterflurhydrant; Typ:Typ S; Wasserversorgung durch:Trinkwassernetz;,
2022,Anlage,78900,,Sanitäre Einrichtungsgegenstände Ausgußbecken,1204,412,Sanitäre Einrichtungsgegenstände,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,,412.05.01.000.00.00
2022,Anlage,78901,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:999 m3/h; Schachttiefe:;,
2022,Anlage,78902,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,1.0,,Anzahl Felder:1 Stk.; Anzahl ISP:1 Stk.; Anzahl Steuerungen:10 Stk.; Bauart:Wandschrank; Leistung:999 kW;,482.01.01.000.01.00
2022,Anlage,78903,,Niederspannungshauptverteiler,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:0 Stk.; Anzahl NSHV Felder:; Anzahl Stromkreise:1 Stk.; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2022,Bauteil,78904,78903.0,Stromzähler,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,4.0,,Bauart:Balgenzähler; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2022,Anlage,78905,,Niederspannungshauptverteiler,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:19 Stk.; Anzahl NSHV Felder:2 Stk.; Anzahl Stromkreise:14 Stk.; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2022,Anlage,78906,,Sicherheitsbeleuchtungsanlage,1275,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,1.0,Die Preisermittlung erfolgt über die Bauteile.,,
2022,Bauteil,78907,78906.0,Leuchte,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,44.0,,Anzahl Leuchten:42 Stk.; Schaltung:Dauerschaltung; Stromversorgung:Eigenversorgung (Akku); Typ:Fluchtwegsleuchte; zentrale Überwachung :nein;,445.02.01.007.02.00
2022,Bauteil,79073,78906.0,Leuchte - Blitzleuchte,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,3.0,,Anzahl Leuchten:3 Stk.; Schaltung:; Stromversorgung:; Typ:Sicherheitsleuchte; zentrale Überwachung :ja;,
2022,Anlage,78908,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:B; Inhalt:5 kg; Löscher (Art):CO2; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.07.000.00.02
2022,Anlage,78909,,BST Technische Räume,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2022,Anlage,78910,,BST Heizraum,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2022,Anlage,78911,,BST Archiv,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2022,Anlage,78912,,BST Telefonzentrale,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2022,Anlage,78913,,BST Elektrozentrale,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
