Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2041,Anlage,71801,,Zu- und Abluftanlage LA 01,1239,431,Zu- und Abluftanlage,430,Lufttechnische Anlagen,,,"Abluft Volumenstrom:24154 m3/h; Antriebsart:Riemenantrieb; Erhitzerleistung:170,7 kW; Funktion Umluft:; Kühlerleistung:857 kW; Überdruckbelüftung:; UV-Behandlung:nein; Versorgung Aufenthaltsbereich (relevant für VDI 6022):; Zuluft Volumenstrom:27941 m3/h; Wärmerückgewinnung:nein;",431.03.01.000.02.06
2041,Anlage,71802,,Blitzschutzanlage,1276,446,Blitzschutzanlage,440,Starkstromanlagen,,Bei Äußeren Blitzschutz erfolgt die Preisermittlung ausschließlich über die Bauteile Trennstellen.,Anzahl Ableitungen:; Anzahl Auffangeinrichtungen:; Anzahl Erdungen:; Anzahl Potenzialausgleichsschienen:; Bauart:Äusserer Blitzschutz; Blitzschutzklasse:; Überspannungsschutz:;,
2041,Bauteil,72770,71802.0,Trennstellen,1547,446,Blitzschutzanlage,440,Starkstromanlagen,,,Anzahl Trennstellen:20 Stk.;,446.01.01.216.00.00
2041,Anlage,71803,,Abläufe,1188,411,Abläufe,410,"Abwasser-, Wasser-, Gasanlagen",,,,
2041,Bauteil,71804,71803.0,Dacheinläufe,1432,411,Abläufe,410,"Abwasser-, Wasser-, Gasanlagen",13.0,,Anzahl Dacheinläufe:13 Stk.;,411.02.01.125.00.00
2041,Anlage,71806,,Abluftanlage,1233,431,Abluftanlage,430,Lufttechnische Anlagen,,,Abluft Volumenstrom:500 m3/h; Antriebsart:Direktantrieb;,431.01.01.000.00.01
2041,Anlage,71807,,Tritte / Leitern,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,,,Anzahl Tritte / Leitern:1 Stk.; Montageart:ortsfest;,389.01.01.000.01.00
2041,Anlage,71808,,Tritte / Leitern,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,,,Anzahl Tritte / Leitern:1 Stk.; Montageart:ortsfest;,389.01.01.000.01.00
2041,Anlage,71809,,Lichtkuppel / Oberlicht / Dachfenster,1178,362,Lichtkuppel / Oberlicht / Dachfenster,360,Dächer,4.0,,Antriebsart:elektrisch; Einbauhöhe:4 m; Zugänglichkeit:ohne Anforderung;,362.01.01.000.01.01
2041,Anlage,71810,,Abluftanlage,1233,431,Abluftanlage,430,Lufttechnische Anlagen,,,Abluft Volumenstrom:500 m3/h; Antriebsart:Direktantrieb;,431.01.01.000.00.01
2041,Anlage,71811,,Abluftanlage Dunstabzug Konferenzküche,1233,431,Abluftanlage,430,Lufttechnische Anlagen,,,Abluft Volumenstrom:300 m3/h; Antriebsart:Direktantrieb;,431.01.01.000.00.01
2041,Anlage,71812,,Leiter Zugang Dach,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,,,Anzahl Tritte / Leitern:1 Stk.; Montageart:ortsveränderlich;,389.01.01.000.02.00
2041,Anlage,71813,,Wärmeverteilnetz Zwischendecke 4OG,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2041,Bauteil,71816,71813.0,Membranausdehnungsgefäß (MAG),1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,035 m3;",
