Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
545,Anlage,53822,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:10 Stk.; Anzahl Zugangsstellen:10 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:ja; Förderhöhe:30,8 m; Notruffunktion:ja; Tragfähigkeit:1000 kg;",461.01.01.000.01.09
545,Anlage,53823,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:8 Stk.; Anzahl Zugangsstellen:8 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:23,82 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.07
545,Anlage,53824,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:8 Stk.; Anzahl Zugangsstellen:8 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:23,82 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.07
545,Anlage,53825,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:8 Stk.; Anzahl Zugangsstellen:8 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:23,82 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.07
545,Anlage,53828,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:8 Stk.; Anzahl Zugangsstellen:8 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:23,27 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.07
545,Anlage,53829,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:8 Stk.; Anzahl Zugangsstellen:8 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:23,27 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.07
545,Anlage,53831,,Personenaufzug,1306,461,Personenaufzug,460,Förderanlagen,,,"Antriebsart:Treibscheibe; Anzahl Haltestellen:10 Stk.; Anzahl Zugangsstellen:10 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:34,35 m; Notruffunktion:ja; Tragfähigkeit:630 kg;",461.01.01.000.01.09
545,Anlage,54076,,Brandschutzklappen (489 Stk.),1654,439,Brandschutzklappe,430,Lufttechnische Anlagen,489.0,,Brandschutzklappen (Auslöseart):;,439.01.01.053.00.00
545,Anlage,54083,,Behindertennotruf,1282,452,Behindertennotruf,450,Fernmelde- und informationstechnische Anlagen,,,Anzahl Signalleuchten:; Anzahl Taster:6 Stk.;,452.01.01.000.00.00
545,Anlage,54137,,Umluftkühlgeräte (Fan Coils),1249,434,Umluftkühlgerät,430,Lufttechnische Anlagen,140.0,,Versorgung Aufenthaltsbereich (relevant für VDI 6022):; Kälteleistung:2 kW; Kältemittel:; Kältemittelfüllung:;,434.01.04.000.00.01
