Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
546,Anlage,53880,,Sonnenschutzanlage außen,1171,338,Sonnenschutzanlage,330,Außenwände,,Die Preisermittlung erfolgt ausschließlich über die Bauteile,,
546,Bauteil,72517,53880.0,Raffstoreanlage straßenseitig,1419,338,Sonnenschutzanlage,330,Außenwände,33.0,,Antriebsart:elektrisch; Anzahl Antriebe:; Sonnenschutz (Ort):außen;,338.01.01.187.01.00
546,Bauteil,72518,53880.0,Rolläden straßenseitig,1420,338,Sonnenschutzanlage,330,Außenwände,334.0,,Antriebsart:elektrisch; Anzahl Antriebe:#kA Stk.; Sonnenschutz (Ort):außen;,338.01.01.194.01.00
546,Anlage,53883,,Schrankenanlage Einfahrt,1660,531,Schrankenanlage,530,Baukonstruktionen in Außenanlagen,1.0,,"Anz. Schranken:1 Stück; Steuerung (Art):elektrisch
; Ampelanlage:nein
; Sicherheitseinrichtung:Induktionsschleife
;",531.01.01.000.00.99
546,Anlage,53884,,Rauchwärmeabzugsanlage (RWA) - Stiege 1,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder+Rauchmelder; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
546,Anlage,53885,,Rauchwärmeabzugsanlage (RWA) - Stiege 2,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
546,Anlage,53886,,Rauchwärmeabzugsanlage (RWA) - Stiege 3,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
546,Anlage,53887,,Rauchwärmeabzugsanlage (RWA) - Stiege 4,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
546,Anlage,53888,,Rauchwärmeabzugsanlage (RWA) - Garage Entlüftungsklappen A,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
546,Anlage,53890,,Rauchwärmeabzugsanlage (RWA) - Garage Entlüftungsklappen B,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:; Anzahl pneumatische Antriebe:; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:ja;,439.02.01.000.01.00
