Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2036,Anlage,76148,,Hebeanlage,1192,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",1.0,Die Preisermittlung erfolgt ausschließlich über die Pumpen,"Bauart:geschlossen; Behälter Volumen:0,001 m3; Fäkalienhaltig:nein; Medium:Abwasser; Schachttiefe:0 m;",
2036,Bauteil,76150,76148.0,Pumpen,1438,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",,,Bauart:Einfachpumpe; elektr. Pumpenleistung:1 kW; Förderhöhe:1 m; Fördermenge:1 m3/h; Fäkalienhaltig:nein; Anlagenart:geschlossen;,411.05.01.012.01.01
2036,Anlage,76152,,Wärmeverteilnetz,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2036,Bauteil,76154,76152.0,Membranausdehnungsgefäß (MAG),1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,018 m3;",
2036,Bauteil,76158,76152.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:;,
2036,Bauteil,76156,76152.0,Wärmetauscher,1490,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Bauart:Plattenwärmetauscher; Nennleistung:12 kW;,422.01.01.005.01.01
2036,Anlage,76160,,Neutralisationsanlage 1,1194,411,Neutralisationsanlage,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Behandlungsmenge:; Dosiereinrichtungen:; Neutralisationsverfahren:; Vorratsbehälter Volumen:;,411.04.04.000.00.00
2036,Anlage,76162,,Neutralisationsanlage 2,1194,411,Neutralisationsanlage,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Behandlungsmenge:; Dosiereinrichtungen:; Neutralisationsverfahren:; Vorratsbehälter Volumen:;,411.04.04.000.00.00
2036,Anlage,76164,,Gastherme 2,1218,421,Gastherme,420,Wärmeversorgungsanlagen,1.0,,Nennleistung:310 kW;,
2036,Anlage,76166,,Gastherme 1,1218,421,Gastherme,420,Wärmeversorgungsanlagen,1.0,,Nennleistung:310 kW;,
