Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2021,Anlage,77812,,Kabel,1268,444,Kabel,440,Starkstromanlagen,,,,444.01.01.000.00.00
2021,Anlage,77813,,Leitungen,1269,444,Leitungen,440,Starkstromanlagen,,,,444.02.01.000.00.00
2021,Anlage,77814,,Raumbeleuchtung,1274,445,Raumbeleuchtung,440,Starkstromanlagen,,,,445.01.01.000.00.00
2021,Anlage,77815,,Verlegesysteme,1271,444,Verlegesysteme,440,Starkstromanlagen,,,,444.04.01.000.00.00
2021,Anlage,77816,,Rohrleitungen,1203,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",2.0,,Anzahl Hygienespüleinrichtungen:; Anzahl Probeentnahmestellen VDI 6023:; Anzahl Stränge / Kreise:; Anzahl Zirkulationspumpen:; Medium:; Nennweite Einspeisung:;,412.03.01.000.00.00
2021,Bauteil,77818,77816.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Rückspülung:ohne Rückspülung;,412.03.01.229.00.00
2021,Bauteil,77817,77816.0,Wasserzähler,1448,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,Bauart:Flügelrad; Eichfrist:; Fernauslesung:nein; GLT Adresse:; Zählernummer:;,412.03.01.230.00.00
2021,Anlage,77819,,Abwasserleitungen,1189,411,Abwasserleitungen,410,"Abwasser-, Wasser-, Gasanlagen",5.0,,Anzahl Absperreinrichtungen:; Anzahl Rückstauverschlüsse elektromotorisch:; Anzahl Rückstauverschlüsse mechanisch:; größte Nennweite:250 DN; Medium:;,411.01.01.000.00.02
2021,Anlage,77820,,Kanalnetz,1253,439,Kanalnetz,430,Lufttechnische Anlagen,,,,
2021,Anlage,77821,,Wärmeverteilnetz,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2021,Bauteil,78224,77821.0,Heizungsverteiler,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:6 Stk.; Heizkreis (Art):; Nennweite Zuleitung:100 DN;,422.01.01.154.02.02
2021,Bauteil,78225,77821.0,Membranausdehnungsgefäß (MAG),1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,6 m3;",
2021,Bauteil,78223,77821.0,Nachspeisearmaturen mit Enthärtungspatronen,1485,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Anzahl Enthärtungspatronen:0 Stk.;,
2021,Bauteil,78222,77821.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,8.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:999 m3/h;,
2021,Bauteil,78221,77821.0,Wärmemengenzähler,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,5.0,,Aufschaltung GLT:; Bauart:Volumen; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2021,Anlage,77824,,Personenaufzug KG-1OG im Mietbereich,1306,461,Personenaufzug,460,Förderanlagen,,,Antriebsart:Treibscheibe; Anzahl Haltestellen:3 Stk.; Anzahl Zugangsstellen:; Durchladung:; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:; Förderhöhe:; Notruffunktion:; Tragfähigkeit:;,461.01.01.000.01.02
2021,Anlage,77825,,Personenaufzug EG-5OG,1306,461,Personenaufzug,460,Förderanlagen,,,Antriebsart:Treibscheibe; Anzahl Haltestellen:6 Stk.; Anzahl Zugangsstellen:; Durchladung:; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:; Förderhöhe:; Notruffunktion:; Tragfähigkeit:;,461.01.01.000.01.05
2021,Anlage,78226,,Heizkörper,1229,423,Heizkörper,420,Wärmeversorgungsanlagen,1.0,,Ausführung:Überflur; Heizkörperart:Gliederheizkörper;,423.01.01.000.00.00
2021,Anlage,78227,,Rauchwärmeabzugsanlage (RWA),1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2021,Anlage,78228,,Blitzschutzanlage,1276,446,Blitzschutzanlage,440,Starkstromanlagen,1.0,Bei Äußeren Blitzschutz erfolgt die Preisermittlung ausschließlich über die Bauteile Trennstellen.,Anzahl Ableitungen:; Anzahl Auffangeinrichtungen:; Anzahl Erdungen:; Anzahl Potenzialausgleichsschienen:; Bauart:Äusserer Blitzschutz; Blitzschutzklasse:; Überspannungsschutz:;,
2021,Bauteil,78229,78228.0,Trennstellen,1547,446,Blitzschutzanlage,440,Starkstromanlagen,8.0,,Anzahl Trennstellen:8 Stk.;,446.01.01.216.00.00
2021,Anlage,78230,,Sanitäre Einrichtungsgegenstände Ausgußbecken,1204,412,Sanitäre Einrichtungsgegenstände,410,"Abwasser-, Wasser-, Gasanlagen",1.0,,,412.05.01.000.00.00
2021,Anlage,78231,,Wassererwärmungsanlage,1226,421,Wassererwärmungsanlage,420,Wärmeversorgungsanlagen,,Die Preisermittlung erfolgt über das Bauteil Warmwasserspeicher.,,
2021,Bauteil,78232,78231.0,Warmwasserspeicher Ausgußbecken,1478,421,Wassererwärmungsanlage,420,Wärmeversorgungsanlagen,1.0,,"Beheizung (Art):elektrisch; elektr. Leistung:; Volumen:0,05 m3;",421.04.01.227.01.01
2021,Anlage,78233,,NS-Unterverteiler,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:30 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2021,Anlage,78234,,Handfeuerlöscher 5OG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78235,,BST zu Mietern,1167,334,Außentür,330,Außenwände,11.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:; Schließfolgeregelung:; Türart:Drehflügeltür;,334.03.01.000.16.02
2021,Anlage,78236,,Handfeuerlöscher DG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B C; Inhalt:6 kg; Löscher (Art):Pulver; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.08.000.01.01
2021,Anlage,78237,,Sicherheitsbeleuchtungsanlage,1275,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,,Die Preisermittlung erfolgt über die Bauteile.,,
2021,Bauteil,78238,78237.0,Leuchte,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,25.0,,Anzahl Leuchten:; Schaltung:Bereitschaftsschaltung; Stromversorgung:Eigenversorgung (Akku); Typ:Fluchtwegsleuchte; zentrale Überwachung :nein;,445.02.01.007.02.00
2021,Anlage,78239,,Handfeuerlöscher 5OG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78240,,NS-Unterverteiler 4OG,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:33 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2021,Anlage,78241,,NS-Unterverteiler 4OG,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:36 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2021,Anlage,78242,,Handfeuerlöscher 3OG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78243,,Handfeuerlöscher 2OG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78244,,NS-Unterverteiler 2OG,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:45 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2021,Anlage,78245,,Außentür 2OG Terrasse,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:keine; im Fluchtweg:ja; Innendurchmesser:1200 mm; Obertürschließer:ja; Schließfolgeregelung:ja; Türart:Drehflügeltür;,334.03.01.000.17.01
2021,Anlage,78246,,Lichtkuppel / Oberlicht / Dachfenster,1178,362,Lichtkuppel / Oberlicht / Dachfenster,360,Dächer,4.0,,Antriebsart:; Einbauhöhe:#kA m; Zugänglichkeit:;,
2021,Anlage,78247,,Handfeuerlöscher 1OG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:9 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78248,,NS-Unterverteiler 1OG,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:36 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2021,Anlage,78249,,NS-Unterverteiler EG,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:6 Stk.; Bussystem vorhanden:;,444.03.01.000.00.01
2021,Anlage,78250,,Handfeuerlöscher EG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2021,Anlage,78251,,Tritte / Leitern Aufzug,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,,,Anzahl Tritte / Leitern:1 Stk.; Montageart:ortsveränderlich;,389.01.01.000.02.00
2021,Anlage,78252,,BST in Keller,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:; Schließfolgeregelung:; Türart:Drehflügeltür;,334.03.01.000.16.02
2021,Anlage,78253,,Handfeuerlöscher KG,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
