Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2026,Anlage,71610,,Kleinkaltwassersatz 109 kW,1246,434,Kompressionskältemaschine,430,Lufttechnische Anlagen,1.0,,"Kälteleistung:109 kW; Kältemittel:R410A; Kältemittelfüllung:13,2 kg; Verdichterart:Kolbenverdichter;",434.01.02.000.01.01
2026,Anlage,71611,,Kleinkaltwassersatz 237kW,1246,434,Kompressionskältemaschine,430,Lufttechnische Anlagen,1.0,,Kälteleistung:237 kW; Kältemittel:R410A; Kältemittelfüllung:42 kg; Verdichterart:Kolbenverdichter;,434.01.02.000.01.01
2026,Anlage,71612,,Kältenetz Dach - Deckenkühlung & Fancoil,1250,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,Anzahl Heizkreise:5 Stk.; Heizkreis (Art):dynamisch; Nennweite Zuleitung:150 DN;,434.03.01.000.01.02
2026,Bauteil,71624,71612.0,Ausdehnungsgefäß Dach,1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,"max. zulässiger Betriebsdruck:; Volumen:0,05 m3;",
2026,Bauteil,71613,71612.0,Ausdehnungsgefäß Kälteverteiler 1. OG,1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,max. zulässiger Betriebsdruck:10 bar; Volumen:120 m3;,
2026,Bauteil,71619,71612.0,Kältemengenzähler KM groß,1525,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,Eichfrist:; GLT Adresse:; Zählernummer:;,434.03.01.162.00.00
2026,Bauteil,71618,71612.0,Kältemengenzähler KM klein,1525,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,Eichfrist:; GLT Adresse:; Zählernummer:;,434.03.01.162.00.00
2026,Bauteil,71623,71612.0,Pufferspeicher Dach,1528,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,"max. zulässiger Betriebsdruck:4,5 bar; Volumen:800 l;",
2026,Bauteil,71615,71612.0,Pumpe KM4.1,1529,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,"elektr. Pumpenleistung:1,7 kW; Förderhöhe:18 m; Fördermenge:60 m3/h;",
2026,Bauteil,71616,71612.0,Pumpe KM4.2,1529,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,"elektr. Pumpenleistung:1,7 kW; Förderhöhe:18 m; Fördermenge:60 m3/h;",
2026,Bauteil,71614,71612.0,Pumpe KM5.1,1529,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,1.0,,"elektr. Pumpenleistung:1,7 kW; Förderhöhe:18 m; Fördermenge:60 m3/h;",
