Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2104,Anlage,79956,,Außentür,1167,334,Außentür,330,Außenwände,,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:200 mm; Obertürschließer:ja; Schließfolgeregelung:; Türart:Drehflügeltür;,334.03.01.000.17.02
2104,Anlage,80200,,Klimaschrank KS-4,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:nein; Kälteleistung:70 kW; Kältemittel:; Kältemittelfüllung:; Leckageerkennungssystem:ja; Typ Kälteanlage:Umluftkühler;,434.01.05.000.00.02
2104,Anlage,80201,,Klimaschrank KS-5,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:nein; Kälteleistung:70 kW; Kältemittel:; Kältemittelfüllung:; Leckageerkennungssystem:ja; Typ Kälteanlage:Umluftkühler;,434.01.05.000.00.02
2104,Anlage,80202,,Klimaschrank KS1 Neu,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:; Kälteleistung:100 kW; Kältemittel:R410A; Kältemittelfüllung:50 kg; Leckageerkennungssystem:ja; Typ Kälteanlage:Klimaschrank;,434.01.05.000.00.03
2104,Anlage,80203,,Klimaschrank KS2 Neu,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:; Kälteleistung:100 kW; Kältemittel:R410A; Kältemittelfüllung:50 kg; Leckageerkennungssystem:ja; Typ Kälteanlage:Klimaschrank;,434.01.05.000.00.03
2104,Anlage,80204,,Klimaschrank KS3 Neu,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:; Kälteleistung:100 kW; Kältemittel:R410A; Kältemittelfüllung:50 kg; Leckageerkennungssystem:ja; Typ Kälteanlage:Klimaschrank;,434.01.05.000.00.03
2104,Anlage,80205,,Klimaschrank KS-1,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:nein; Kälteleistung:70 kW; Kältemittel:; Kältemittelfüllung:; Leckageerkennungssystem:ja; Typ Kälteanlage:Umluftkühler;,434.01.05.000.00.02
2104,Anlage,80206,,Klimaschrank KS-2,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:nein; Kälteleistung:70 kW; Kältemittel:; Kältemittelfüllung:; Leckageerkennungssystem:ja; Typ Kälteanlage:Umluftkühler;,434.01.05.000.00.02
2104,Anlage,80207,,Klimaschrank KS-3,1245,434,Klimaschrank,430,Lufttechnische Anlagen,,,Anlagenaufbau:Kompaktbauweise; Direktverdampfer:nein; Kälteleistung:70 kW; Kältemittel:; Kältemittelfüllung:; Leckageerkennungssystem:ja; Typ Kälteanlage:Umluftkühler;,434.01.05.000.00.02
2104,Anlage,80208,,Gaslöschanlage,1375,474,Gaslöschanlage,470,Nutzungsspezifische Anlagen,,,Anzahl Bereichsventile:; Anzahl Flaschen:8 Stk.; Art der Ansteuerung:; Leckageerkennungssystem:ja; Löschmittel (Medium):CO2; Löschmittelmenge:1120 kg; Personengefährdung:;,474.01.12.000.02.02
2104,Anlage,80209,,Leckagewarnanlage,1298,456,Leckagewarnanlage,450,Fernmelde- und informationstechnische Anlagen,,,Anzahl  optische Signaleinrichtungen:; Anzahl akustische Signaleinrichtungen:; Anzahl Sensoren:5 Stk.;,456.05.01.000.00.00
2104,Anlage,80210,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:; Brandklasse:B; Inhalt:2 kg; Löscher (Art):CO2; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.07.000.00.01
2104,Anlage,80211,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,,,Anzahl Handfeuerlöscher:; Brandklasse:B; Inhalt:2 kg; Löscher (Art):CO2; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.07.000.00.01
