Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2025,Anlage,78525,,Türsprech- und Türöffneranlage,1286,452,Türsprech- und Türöffneranlage,450,Fernmelde- und informationstechnische Anlagen,1.0,,Anzahl Kameras:0 Stk.; Anzahl Monitore:0 Stk.; Anzahl Sprechstellen außen:10 Stk.; Anzahl Sprechstellen innen:10 Stk.;,452.03.01.000.01.00
2025,Anlage,78527,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78530,,Tritte / Leitern,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,1.0,,Anzahl Tritte / Leitern:; Montageart:;,
2025,Anlage,78531,,Personenaufzug Stiege 1,1306,461,Personenaufzug,460,Förderanlagen,1.0,,Antriebsart:hydraulisch direkt 1 Kolben; Anzahl Haltestellen:4 Stk.; Anzahl Zugangsstellen:4 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:; Notruffunktion:ja; Tragfähigkeit:400 kg;,461.01.01.000.02.03
2025,Anlage,78532,,Niederspannungshauptverteiler,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,1.0,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:; Anzahl NSHV Felder:; Anzahl Stromkreise:; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2025,Bauteil,78533,78532.0,Stromzähler,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,12.0,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2025,Bauteil,79473,78532.0,Stromzähler Subzähler Fielmann,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,1.0,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2025,Anlage,78534,,NS-Unterverteiler,1270,444,NS-Unterverteiler,440,Starkstromanlagen,1.0,,Anzahl RCD:; Anzahl Stromkreise:28 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2025,Anlage,78581,,Außentür Stiege 1,1167,334,Außentür,330,Außenwände,1.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:keine; im Fluchtweg:ja; Innendurchmesser:1400 mm; Obertürschließer:ja; Schließfolgeregelung:ja; Türart:Drehflügeltür;,334.03.01.000.17.01
2025,Anlage,78582,,Videoüberwachungsanlage,1300,456,Videoüberwachungsanlage,450,Fernmelde- und informationstechnische Anlagen,1.0,,Anzahl Bedienplätze:; Anzahl Bewegungsmelder:; Anzahl Dämmerungsschalter:; Anzahl Kreuzschienen:; VdS-Klasse:;,
2025,Anlage,78583,,BST Müllraum,1167,334,Außentür,330,Außenwände,1.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:2 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1400 mm; Obertürschließer:ja; Schließfolgeregelung:ja; Türart:Drehflügeltür;,334.03.01.000.17.02
2025,Anlage,78584,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78585,,Wärmeverteilnetz,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2025,Bauteil,79475,78585.0,Füll- und Nachspeisestation 1,1481,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",Nachspeisemenge:;,
2025,Bauteil,79476,78585.0,Füll- und Nachspeisestation 2,1481,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",Nachspeisemenge:;,
2025,Bauteil,78589,78585.0,Heizungsverteiler Stiege 1/1OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:4 Stk.; Heizkreis (Art):; Nennweite Zuleitung:20 DN;,422.01.01.154.01.01
2025,Bauteil,78590,78585.0,Heizungsverteiler Stiege 1/2OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:2 Stk.; Heizkreis (Art):; Nennweite Zuleitung:20 DN;,422.01.01.154.01.01
2025,Bauteil,78591,78585.0,Heizungsverteiler Stiege 1/2OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:2 Stk.; Heizkreis (Art):; Nennweite Zuleitung:20 DN;,422.01.01.154.01.01
2025,Bauteil,78592,78585.0,Heizungsverteiler Stiege 1/2OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:3 Stk.; Heizkreis (Art):; Nennweite Zuleitung:25 DN;,422.01.01.154.01.01
2025,Bauteil,78612,78585.0,Heizungsverteiler Stiege 2,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:; Heizkreis (Art):; Nennweite Zuleitung:50 DN;,
2025,Bauteil,78614,78585.0,Heizungsverteiler Stiege 2/1OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:3 Stk.; Heizkreis (Art):; Nennweite Zuleitung:50 DN;,422.01.01.154.01.01
2025,Bauteil,78613,78585.0,Heizungsverteiler Stiege 2/2OG,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:4 Stk.; Heizkreis (Art):; Nennweite Zuleitung:50 DN;,422.01.01.154.01.01
2025,Bauteil,78611,78585.0,Heizungsverteiler Stiege 2/EG Tops,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Anzahl Heizkreise:5 Stk.; Heizkreis (Art):; Nennweite Zuleitung:25 DN;,422.01.01.154.01.01
2025,Bauteil,78587,78585.0,Membranausdehnungsgefäß (MAG) 2OG,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,016 m3;",
2025,Bauteil,79477,78585.0,Membranausdehnungsgefäß (MAG) KG,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,2 m3;",
2025,Bauteil,78607,78585.0,Membranausdehnungsgefäß (MAG) Stiege 2/1OG,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",Volumen:;,
2025,Bauteil,78586,78585.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:;,
2025,Bauteil,79478,78585.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,7.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:;,
2025,Bauteil,78610,78585.0,Pumpen Stiege 2,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,5.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:999 m3/h;,
2025,Bauteil,79474,78585.0,Wärmemengenzähler,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,3.0,,Aufschaltung GLT:; Bauart:; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2025,Bauteil,78609,78585.0,Wärmemengenzähler Stiege 2,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,14.0,,Aufschaltung GLT:; Bauart:Volumen; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2025,Bauteil,78593,78585.0,Wärmemengenzähler Tops,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,15.0,,Aufschaltung GLT:; Bauart:Volumen; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2025,Bauteil,78588,78585.0,Wärmetauscher,1490,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Bauart:Plattenwärmetauscher; Nennleistung:999 kW;,422.01.01.005.01.05
2025,Bauteil,78608,78585.0,Wärmetauscher,1490,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,1.0,,Bauart:; Nennleistung:;,
2025,Anlage,78594,,Sicherheitsbeleuchtungsanlage,1275,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,,Die Preisermittlung erfolgt über die Bauteile.,,
2025,Bauteil,78616,78594.0,Leuchte außen,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,10.0,,Anzahl Leuchten:10 Stk.; Schaltung:; Stromversorgung:Eigenversorgung (Akku); Typ:; zentrale Überwachung :nein;,445.02.01.007.02.00
2025,Bauteil,78595,78594.0,Leuchte Stiege 1,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,11.0,,Anzahl Leuchten:11 Stk.; Schaltung:; Stromversorgung:Eigenversorgung (Akku); Typ:; zentrale Überwachung :nein;,445.02.01.007.02.00
2025,Bauteil,78615,78594.0,Leuchte Stiege 2,1545,445,Sicherheitsbeleuchtungsanlage,440,Starkstromanlagen,7.0,,Anzahl Leuchten:7 Stk.; Schaltung:; Stromversorgung:Eigenversorgung (Akku); Typ:; zentrale Überwachung :nein;,445.02.01.007.02.00
2025,Anlage,78597,,BST zu Mietern?,1167,334,Außentür,330,Außenwände,9.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:nein; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2025,Anlage,78598,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78599,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78600,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78601,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78602,,NS-Unterverteiler,1270,444,NS-Unterverteiler,440,Starkstromanlagen,1.0,,Anzahl RCD:; Anzahl Stromkreise:7 Stk.; Bussystem vorhanden:;,444.03.01.000.00.01
2025,Anlage,78603,,Rauchwärmeabzugsanlage (RWA),1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:2 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2025,Anlage,78604,,Rauchwärmeabzugsanlage (RWA),1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:1 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2025,Anlage,78605,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78606,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78617,,Außentor Gittertor Stempfgasse,1166,334,Außentor,330,Außenwände,1.0,,Antriebsart:nicht kraftbetrieben; Aufschaltung BMA:nein; Breite:2000 m; Feuerwiderstandsklasse:keine; Höhe:3000 m; im Fluchtweg:ja; Öffnungssteuerung:manuell; Schließrichtung:horizontal; zusätzlicher Notausgang:nein; Torart:Falttor;,334.02.01.000.02.01
2025,Anlage,78618,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78619,,Niederspannungshauptverteiler  Dr. Uranitsch,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,1.0,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:; Anzahl NSHV Felder:; Anzahl Stromkreise:; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2025,Bauteil,78620,78619.0,Stromzähler,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,2.0,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2025,Anlage,78621,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78622,,Außentür Stiege 2,1167,334,Außentür,330,Außenwände,1.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:keine; im Fluchtweg:ja; Innendurchmesser:1200 mm; Obertürschließer:nein; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.01
2025,Anlage,78623,,Tritte / Leitern,1186,389,Tritte / Leitern,380,Neu Sonstiges zur KG,1.0,,Anzahl Tritte / Leitern:1 Stk.; Montageart:ortsveränderlich;,389.01.01.000.02.00
2025,Anlage,78624,,Videoüberwachungsanlage,1300,456,Videoüberwachungsanlage,450,Fernmelde- und informationstechnische Anlagen,1.0,,Anzahl Bedienplätze:; Anzahl Bewegungsmelder:; Anzahl Dämmerungsschalter:; Anzahl Kreuzschienen:; VdS-Klasse:;,
2025,Anlage,78625,,Niederspannungshauptverteiler,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,1.0,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:#kA Stk.; Anzahl NSHV Felder:1 Stk.; Anzahl Stromkreise:17 Stk.; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2025,Bauteil,78626,78625.0,Stromzähler,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,16.0,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2025,Anlage,78627,,NS-Unterverteiler,1270,444,NS-Unterverteiler,440,Starkstromanlagen,1.0,,Anzahl RCD:; Anzahl Stromkreise:26 Stk.; Bussystem vorhanden:;,444.03.01.000.00.02
2025,Anlage,78628,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,1.0,,Anzahl Felder:1 Stk.; Anzahl ISP:1 Stk.; Anzahl Steuerungen:2 Stk.; Bauart:Wandschrank; Leistung:999 kW;,482.01.01.000.01.00
2025,Anlage,78629,,Personenaufzug Stiege 2,1306,461,Personenaufzug,460,Förderanlagen,1.0,,Antriebsart:Treibscheibe; Anzahl Haltestellen:4 Stk.; Anzahl Zugangsstellen:4 Stk.; Durchladung:nein; Errichtungsnorm:; Feuerwehr-/Evakuierungsaufzug:nein; Förderhöhe:; Notruffunktion:ja; Tragfähigkeit:630 kg;,461.01.01.000.01.03
2025,Anlage,78630,,Rauchwärmeabzugsanlage (RWA),1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,1.0,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:Handmelder; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2025,Anlage,78631,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78632,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
2025,Anlage,78633,,BST Stiege 2/3OG,1167,334,Außentür,330,Außenwände,1.0,,Antriebsart:nicht kraftbetrieben; Anzahl Flügel:1 Stk.; Feuerwiderstandsklasse:T30; im Fluchtweg:ja; Innendurchmesser:1000 mm; Obertürschließer:ja; Schließfolgeregelung:nein; Türart:Drehflügeltür;,334.03.01.000.16.02
2025,Anlage,78634,,Handfeuerlöscher,1376,474,Handfeuerlöscher,470,Nutzungsspezifische Anlagen,1.0,,Anzahl Handfeuerlöscher:1 Stk.; Brandklasse:A B; Inhalt:6 kg; Löscher (Art):Schaum; Transportart Feuerlöscher:tragbar; Typ Auslösevorrichtung:Dauerdrucklöscher;,474.01.10.000.01.01
